Format Version,1.23,Take Name,Take 2023-04-03 03.12.36 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-04-03 03.12.37.485 下午,Capture Start Frame,113307915,Total Frames in Take,1494,Total Exported Frames,1494,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,jiahao1,jiahao1,jiahao1,jiahao1,jiahao1,jiahao1,jiahao1,"jiahao1:Marker1","jiahao1:Marker1","jiahao1:Marker1","jiahao1:Marker1","jiahao1:Marker2","jiahao1:Marker2","jiahao1:Marker2","jiahao1:Marker2","jiahao1:Marker3","jiahao1:Marker3","jiahao1:Marker3","jiahao1:Marker3","jiahao1:Marker4","jiahao1:Marker4","jiahao1:Marker4","jiahao1:Marker4",gx,gx,gx,gx,gx,gx,gx,"gx:Marker1","gx:Marker1","gx:Marker1","gx:Marker1","gx:Marker2","gx:Marker2","gx:Marker2","gx:Marker2","gx:Marker3","gx:Marker3","gx:Marker3","gx:Marker3","gx:Marker4","gx:Marker4","gx:Marker4","gx:Marker4",cali_board,cali_board,cali_board,cali_board,cali_board,cali_board,cali_board,"cali_board:Marker1","cali_board:Marker1","cali_board:Marker1","cali_board:Marker1","cali_board:Marker2","cali_board:Marker2","cali_board:Marker2","cali_board:Marker2","cali_board:Marker3","cali_board:Marker3","cali_board:Marker3","cali_board:Marker3","cali_board:Marker4","cali_board:Marker4","cali_board:Marker4","cali_board:Marker4","cali_board:Marker5","cali_board:Marker5","cali_board:Marker5","cali_board:Marker5","cali_board:Marker6","cali_board:Marker6","cali_board:Marker6","cali_board:Marker6","cali_board:Marker7","cali_board:Marker7","cali_board:Marker7","cali_board:Marker7","cali_board:Marker8","cali_board:Marker8","cali_board:Marker8","cali_board:Marker8","cali_board:Marker9","cali_board:Marker9","cali_board:Marker9","cali_board:Marker9","cali_board:Marker10","cali_board:Marker10","cali_board:Marker10","cali_board:Marker10","cali_board:Marker11","cali_board:Marker11","cali_board:Marker11","cali_board:Marker11","cali_board:Marker12","cali_board:Marker12","cali_board:Marker12","cali_board:Marker12","cali_board:Marker13","cali_board:Marker13","cali_board:Marker13","cali_board:Marker13","cali_board:Marker14","cali_board:Marker14","cali_board:Marker14","cali_board:Marker14","cali_board:Marker15","cali_board:Marker15","cali_board:Marker15","cali_board:Marker15","cali_board:Marker16","cali_board:Marker16","cali_board:Marker16","cali_board:Marker16","cali_board:Marker17","cali_board:Marker17","cali_board:Marker17","cali_board:Marker17","cali_board:Marker18","cali_board:Marker18","cali_board:Marker18","cali_board:Marker18","cali_board:Marker19","cali_board:Marker19","cali_board:Marker19","cali_board:Marker19","cali_board:Marker20","cali_board:Marker20","cali_board:Marker20","cali_board:Marker20",jiahao_sun,jiahao_sun,jiahao_sun,jiahao_sun,jiahao_sun,jiahao_sun,jiahao_sun,"jiahao_sun:Marker1","jiahao_sun:Marker1","jiahao_sun:Marker1","jiahao_sun:Marker1","jiahao_sun:Marker2","jiahao_sun:Marker2","jiahao_sun:Marker2","jiahao_sun:Marker2","jiahao_sun:Marker3","jiahao_sun:Marker3","jiahao_sun:Marker3","jiahao_sun:Marker3","jiahao_sun:Marker4","jiahao_sun:Marker4","jiahao_sun:Marker4","jiahao_sun:Marker4",cali_board:Marker1,cali_board:Marker1,cali_board:Marker1,cali_board:Marker10,cali_board:Marker10,cali_board:Marker10,cali_board:Marker11,cali_board:Marker11,cali_board:Marker11,cali_board:Marker12,cali_board:Marker12,cali_board:Marker12,cali_board:Marker13,cali_board:Marker13,cali_board:Marker13,cali_board:Marker14,cali_board:Marker14,cali_board:Marker14,cali_board:Marker15,cali_board:Marker15,cali_board:Marker15,cali_board:Marker16,cali_board:Marker16,cali_board:Marker16,cali_board:Marker17,cali_board:Marker17,cali_board:Marker17,cali_board:Marker18,cali_board:Marker18,cali_board:Marker18,cali_board:Marker19,cali_board:Marker19,cali_board:Marker19,cali_board:Marker2,cali_board:Marker2,cali_board:Marker2,cali_board:Marker20,cali_board:Marker20,cali_board:Marker20,cali_board:Marker3,cali_board:Marker3,cali_board:Marker3,cali_board:Marker4,cali_board:Marker4,cali_board:Marker4,cali_board:Marker5,cali_board:Marker5,cali_board:Marker5,cali_board:Marker6,cali_board:Marker6,cali_board:Marker6,cali_board:Marker7,cali_board:Marker7,cali_board:Marker7,cali_board:Marker8,cali_board:Marker8,cali_board:Marker8,cali_board:Marker9,cali_board:Marker9,cali_board:Marker9,jiahao_sun:Marker1,jiahao_sun:Marker1,jiahao_sun:Marker1,jiahao_sun:Marker2,jiahao_sun:Marker2,jiahao_sun:Marker2,jiahao_sun:Marker3,jiahao_sun:Marker3,jiahao_sun:Marker3,jiahao_sun:Marker4,jiahao_sun:Marker4,jiahao_sun:Marker4
,ID,"FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","FB064D6DD04E11EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","3D1410B4D09311EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","9B45B0FD1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","10B2A635D1E811EDD9278B91C6948DA3","134DE0","134DE0","134DE0","135AE0","135AE0","135AE0","135BB0","135BB0","135BB0","135BD0","135BD0","135BD0","135BF0","135BF0","135BF0","135C20","135C20","135C20","135C80","135C80","135C80","135CB0","135CB0","135CB0","135D00","135D00","135D00","135D10","135D10","135D10","135DD0","135DD0","135DD0","134FF0","134FF0","134FF0","135DF0","135DF0","135DF0","1350A0","1350A0","1350A0","1350B0","1350B0","1350B0","1356E0","1356E0","1356E0","1359E0","1359E0","1359E0","135A30","135A30","135A30","135AA0","135AA0","135AA0","135AB0","135AB0","135AB0","135D60","135D60","135D60","135D70","135D70","135D70","135DE0","135DE0","135DE0","135C70","135C70","135C70"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001801,-0.008528,0.017854,1.816184,0.581806,-0.413765,0.000098,1.907189,1.098877,-0.815226,0.961629,1.905861,1.094802,-0.704195,0.974219,1.910644,1.095866,-0.240395,0.919844,1.905824,1.097018,-0.471638,0.986282,1.770350,0.294271,-0.008741,0.973465,1.722430,0.065363,-0.009453,0.992578,1.791963,0.408518,-0.010068,0.981520,1.846310,0.749642,-0.012320,0.941067,1.907143,1.092252,-0.009704,0.659985,1.887428,0.980480,-0.003545,0.982757,1.823979,0.640588,-0.819843,0.958065,1.863395,0.867434,-0.820863,0.977591,1.842128,0.754073,-0.815313,0.956962,1.723995,0.067530,-0.124219,0.987408,1.725276,0.070620,-0.587927,0.990404,1.745549,0.180993,-0.817976,0.930598,1.781712,0.415692,-0.817369,0.979478,1.728741,0.070057,-0.821317,0.960291,1.725783,0.068409,-0.355442,0.974370,1.807974,0.523633,-0.009742,0.992821,-0.202368,2.574846,-0.412492,-0.152694,0.596115,-0.464704,0.000159,-0.105441,0.603473,-0.431471,0.950544,-0.103980,0.601974,-0.492897,0.946862,-0.198639,0.589645,-0.435505,0.972089,-0.202716,0.589367,-0.498942,0.977296,1.907072,1.098812,-0.815152,1.887487,0.980458,-0.003573,1.824136,0.640540,-0.819879,1.863422,0.867352,-0.820888,1.842298,0.754054,-0.815324,1.724039,0.067535,-0.124244,1.725250,0.070613,-0.587953,1.745279,0.181006,-0.817912,1.781762,0.415720,-0.817429,1.728592,0.070066,-0.821371,1.725875,0.068365,-0.355450,1.905914,1.094715,-0.704186,1.808000,0.523631,-0.009730,1.910959,1.095813,-0.240415,1.905872,1.096998,-0.471619,1.770425,0.294204,-0.008773,1.722454,0.065361,-0.009472,1.792018,0.408508,-0.010116,1.846469,0.749469,-0.012324,1.906114,1.093096,-0.009423,-0.105483,0.603464,-0.431278,-0.104120,0.601957,-0.493056,-0.198531,0.589667,-0.435487,-0.202642,0.589370,-0.498994
1,0.004167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001380,-0.012779,0.019372,1.816162,0.581790,-0.413774,0.000119,1.907184,1.098866,-0.815224,0.961629,1.905847,1.094791,-0.704194,0.974219,1.910596,1.095851,-0.240393,0.919844,1.905793,1.097004,-0.471636,0.986282,1.770306,0.294251,-0.008755,0.973465,1.722393,0.065341,-0.009473,0.992578,1.791916,0.408498,-0.010080,0.981520,1.846254,0.749624,-0.012325,0.941067,1.907078,1.092236,-0.009703,0.659985,1.887366,0.980463,-0.003546,0.982757,1.823986,0.640575,-0.819851,0.958065,1.863396,0.867422,-0.820867,0.977591,1.842131,0.754061,-0.815319,0.956962,1.723966,0.067509,-0.124239,0.987408,1.725281,0.070603,-0.587946,0.990404,1.745568,0.180978,-0.817993,0.930598,1.781725,0.415678,-0.817382,0.979478,1.728763,0.070041,-0.821337,0.960291,1.725770,0.068390,-0.355461,0.974370,1.807924,0.523613,-0.009752,0.992821,-0.036291,2.535143,-0.298366,-0.152479,0.596216,-0.464757,0.000372,-0.105263,0.603569,-0.431469,0.950544,-0.103757,0.602256,-0.492898,0.946862,-0.198431,0.589568,-0.435609,0.972089,-0.202464,0.589472,-0.499050,0.977296,1.907078,1.098816,-0.815171,1.887504,0.980449,-0.003563,1.824119,0.640565,-0.819889,1.863467,0.867316,-0.820891,1.842328,0.754017,-0.815311,1.724087,0.067486,-0.124239,1.725279,0.070577,-0.587946,1.745260,0.181029,-0.817906,1.781759,0.415720,-0.817421,1.728597,0.070086,-0.821372,1.725878,0.068334,-0.355456,1.905915,1.094736,-0.704196,1.807660,0.523320,-0.009887,1.910851,1.095804,-0.240435,1.905844,1.096995,-0.471617,1.770398,0.294219,-0.008771,1.722463,0.065371,-0.009470,1.791981,0.408554,-0.010121,1.846464,0.749484,-0.012313,1.906080,1.093130,-0.009440,-0.105479,0.603473,-0.431280,-0.103286,0.602378,-0.493266,-0.198522,0.589626,-0.435473,-0.202629,0.589388,-0.499006
2,0.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000976,-0.004009,0.022329,1.816215,0.581794,-0.413757,0.000140,1.907148,1.098878,-0.815218,0.967922,1.905828,1.094802,-0.704187,0.987784,1.910648,1.095859,-0.240387,0.950595,1.905810,1.097014,-0.471630,0.985407,1.770435,0.294250,-0.008733,0.982692,1.722533,0.065338,-0.009446,0.995078,1.792039,0.408498,-0.010061,0.664133,1.846359,0.749627,-0.012312,0.955162,1.907166,1.092242,-0.009696,0.662718,1.887460,0.980468,-0.003537,0.987471,1.823973,0.640582,-0.819835,0.954193,1.863371,0.867432,-0.820855,0.966650,1.842113,0.754069,-0.815305,0.955734,1.724089,0.067507,-0.124212,0.985458,1.725333,0.070604,-0.587919,0.990670,1.745579,0.180982,-0.817968,0.923068,1.781724,0.415684,-0.817361,0.977022,1.728780,0.070044,-0.821310,0.948775,1.725858,0.068390,-0.355435,0.987683,1.808041,0.523615,-0.009735,0.870633,-0.148276,2.563372,-0.421523,-0.152695,0.596125,-0.464706,0.000142,-0.105447,0.603444,-0.431457,0.955010,-0.103974,0.602002,-0.492884,0.943923,-0.198647,0.589635,-0.435523,0.981252,-0.202711,0.589417,-0.498961,0.966934,1.907038,1.098832,-0.815171,1.887491,0.980453,-0.003574,1.824140,0.640540,-0.819896,1.863432,0.867320,-0.820896,1.842288,0.754042,-0.815317,1.724059,0.067509,-0.124261,1.725311,0.070576,-0.587929,1.745278,0.181017,-0.817916,1.781795,0.415703,-0.817416,1.728585,0.070091,-0.821353,1.725842,0.068359,-0.355470,1.905860,1.094765,-0.704191,1.807655,0.523302,-0.009879,1.910836,1.095808,-0.240419,1.905862,1.096988,-0.471624,1.770400,0.294237,-0.008792,1.722515,0.065332,-0.009449,1.793322,0.408647,-0.009694,1.846481,0.749496,-0.012323,1.906158,1.093098,-0.009428,-0.105484,0.603467,-0.431283,-0.104114,0.601957,-0.493054,-0.198587,0.589620,-0.435480,-0.202594,0.589454,-0.499009
3,0.012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002990,-0.011356,0.021923,1.816192,0.581796,-0.413767,0.000103,1.907180,1.098865,-0.815235,0.962999,1.905846,1.094793,-0.704204,0.977279,1.910607,1.095867,-0.240403,0.935528,1.905798,1.097013,-0.471646,0.966207,1.770358,0.294267,-0.008739,0.980915,1.722455,0.065355,-0.009449,0.996339,1.791963,0.408515,-0.010068,0.980614,1.846286,0.749644,-0.012324,0.931942,1.907095,1.092258,-0.009713,0.678182,1.887388,0.980484,-0.003552,0.980468,1.824002,0.640570,-0.819846,0.965325,1.863402,0.867419,-0.820869,0.976049,1.842143,0.754057,-0.815317,0.956654,1.724025,0.067520,-0.124215,0.984367,1.725329,0.070601,-0.587923,0.985432,1.745605,0.180970,-0.817973,0.919521,1.781751,0.415672,-0.817370,0.976453,1.728806,0.070033,-0.821313,0.951705,1.725824,0.068395,-0.355438,0.944723,1.807966,0.523631,-0.009744,0.992297,-0.199647,2.574444,-0.411049,-0.152690,0.596108,-0.464703,0.000161,-0.105437,0.603465,-0.431469,0.950837,-0.103976,0.601969,-0.492895,0.944636,-0.198635,0.589636,-0.435505,0.973484,-0.202712,0.589361,-0.498942,0.972764,1.907060,1.098815,-0.815164,1.887454,0.980461,-0.003586,1.824135,0.640553,-0.819884,1.863404,0.867326,-0.820893,1.842311,0.754015,-0.815319,1.724077,0.067496,-0.124242,1.725329,0.070549,-0.587950,1.745293,0.181002,-0.817902,1.781824,0.415699,-0.817424,1.728621,0.070063,-0.821361,1.726008,0.068276,-0.355474,1.905908,1.094727,-0.704199,1.807992,0.523637,-0.009727,1.910857,1.095819,-0.240443,1.905921,1.096973,-0.471607,1.770390,0.294220,-0.008790,1.722455,0.065370,-0.009451,1.791971,0.408561,-0.010129,1.846481,0.749453,-0.012318,1.906150,1.093082,-0.009420,-0.105483,0.603458,-0.431278,-0.104121,0.601951,-0.493061,-0.198536,0.589654,-0.435472,-0.202620,0.589368,-0.499000
